doc_id,date,doc_type,speaker,speaker_role,turn_idx,turn_type,chunk_id,chunk_uid,start_sent_idx,end_sent_idx,n_sentences,text
BoE_202305_opening,20230511,opening,Governor,governor,0,opening,3,BoE_202305_opening_3,86,96,10,"Given such lags in the transmission of monetary policy, the rise in Bank Rate since December 2021 will weigh more on the economy in the coming quarters. The monetary policy decision Let me conclude with today's decision. At this meeting, the Committee has voted to increase Bank Rate by 0.25 percentage points, to 4.5%. In doing so the MPC is continuing to address the risk of more persistent strength in domestic price and wage setting, as represented by the upward skew in the projected distribution for CPI inflation. The pace at which inflationary pressures ease will depend on the evolution of the economy, including the impact of the significant increases in Bank Rate so far. Uncertainties around the global financial and economic outlook remain elevated. The MPC will continue to monitor closely indications of persistent inflationary pressures, including the tightness of labour market conditions and the behaviour of wage growth and services price inflation. If there were to be evidence of more persistent pressures, then further tightening in monetary policy would be required. 10 The MPC will adjust Bank Rate as necessary to return inflation to target sustainably in the medium term, in line with its remit. With that, Ben, Dave and I will be happy to take your questions."
BoE_202305_transcript,20230511,transcript,Andrew Bailey,governor,1,opening,0,BoE_202305_transcript_0,1,15,15,"The backdrop to this is that the shocks that have been hitting the UK economy, and of course, the global economy actually as well, we must look at it through that lens, as well, have been much larger. So, we've set these shocks out, and, of course, I referred to a lot of them in my opening remarks. The largest one of which is the impact of the terrible war in Ukraine, on both energy and food prices, no question about that. And, of course, the test of this regime is how we deal with them, and how we return inflation back to target. Now, I think you can look at that through two lenses, one is what is causing the shocks, the second is how are those shocks anticipated, and then, how do we deal with them, in terms of returning inflation to target? Because that is the objective of the regime, obviously, that we have sustainable inflation over the medium-term, for sustainably low at-target inflation. That is what we're doing, we have to adjust from meeting to meeting, as we see news. And I'll pick on one piece of news that you mentioned, I think the point on food prices, let me just come to that. There is a very big underlying shock in food prices, and I showed the chart which showed the same thing is going on in Europe, as a whole. Now, I think the news that we've had is not about persistence, in the sense of long-run persistence, it's the question of over what time this shock works its way through the system, if you like, and how quickly we expect that to dissipate. Now, what we're hearing, and as I said, I hear it round the country, which I've been doing a lot since we were last year, is an expectation that we will see a reduction in food inflation, indeed we're already seeing some of that beginning. But it is taking longer, and the reasons I hear that it is taking longer are sometimes to do with the impact of energy prices in food production, sometimes to do with hedging approaches that have been used at the commodity price level. So, although, as I said, commodity prices started to fall last year, it's taking longer to come through. Now, I'm happy to, sort of, in a sense, debate, 'Well how much of that is predictable, and how much of that is emerging?' But those are the things we have to deal with, and yes, we do revise our views, as we see new evidence, I think that's appropriate."
BoE_202308_opening,20230803,opening,Governor,governor,0,opening,0,BoE_202308_opening_0,0,46,39,"MONETARY POLICY REPORT PRESS CONFERENCE Thursday 3 August 2023 Opening Remarks by Andrew Bailey, Governor Today's monetary policy decision Consumer price inflation fell further to 7.9% in June. And inflation will continue to fall over the coming months. Our job is to make absolutely sure that inflation falls all the way back to the 2% target and stays low. So today we have increased Bank Rate by 0.25 percentage points, to 5.25%. Low and stable inflation is the foundation of a healthy economy. The projection we present today is very much in two parts. I will begin with the first part - the near-term outlook for inflation over the remainder of this year - before turning to the second - the medium-term outlook and the implications for monetary policy. The near-term outlook for inflation Chart 1 shows the evolution of consumer price inflation - and its components - since 2018. It shows how inflation has come off its October peak. It continues to fall over the rest of this year in our near-term projection, shown in the shaded area. This fall can be attributed in large part to a falling contribution from energy. Fuel prices have declined, and electricity and gas prices have stabilised, albeit at a higher level. The dark orange bars show how the contribution from energy prices is falling and turning negative in the coming months. Given Ofgem's price cap on electricity and gas bills - and the way it slows down the passthrough of wholesale energy prices to consumer bills - we expect inflation to take a further step down in July's data published in two weeks' time, to around 7%, followed by another larger step down in October's data, to around 5%. This more gradual passthrough also substantially helps to explain the difference between current headline inflation in the United Kingdom and the euro area, where wholesale energy prices feed more directly through to consumer prices. Where there is more uncertainty is around the time it will take the other non-energy components of the consumer price inflation to come down as well. Price inflation for food and non-alcoholic beverages has been very high. But it does appear to have peaked, and as you can see in Chart 2, there are signs in the monthly figures that it has started to ease. Evidence collected by the Bank's regional Agents suggests that a moderation in food input prices is being passed through the supply chain to consumer prices. So we expect food price inflation to come down gradually over the rest of the year. The contribution from food price inflation falls accordingly in our near-term projection, from about 2 percentage points today to about 1¼ percentage points towards the end of the year. It is taking time for the fall in energy prices to work through the supply chain, and the prices of imported goods have continued to rise despite a fall in world export prices. That is why, in our central projection, we expect core goods price inflation to come down only gradually. But let me be clear, we do expect goods price inflation to ease over the rest of the year, and there are indicators that suggest it could happen faster than in our projection. As you can see in Chart 3, output producer price inflation, which measures the change in the price of goods sold by UK manufacturers, has been slowing significantly since its peak in mid-2022, as indicated by the orange line. That should help to reduce non-energy consumer goods price inflation, shown here in blue, as cost pressures ease in the supply chain. As the Chart shows, that has been the case when producer price inflation have fallen in the past. The final component of inflation is services prices, which is now contributing more to inflation than energy or goods. As you can see in Chart 4, service price inflation was 7.2% in June, higher than we projected in May, and it remains high in our near-term projection for the rest of the year. The upside surprise was primarily driven by some of the more volatile sub- components of services price inflation, such as airfares and package holidays - and also Vehicle Excise Duty, which is unrelated to the balance of demand and supply in the economy. We should not read too much into this surprise for this reason. Nevertheless, since other sub-components of services price inflation are closely linked to underlying cost pressures in the UK economy, continued strength in services price inflation may suggest that high inflation could persist for longer. The medium-term outlook for inflation So let me turn to the second part of the story - the medium-term outlook. Over the medium term, of course, monetary policy has to ensure that inflation returns to target in a timely manner. That is why the Monetary Policy Committee is watching services price inflation very carefully, along with other indicators of inflation persistence. Economic activity has shown some unexpected resilience over recent quarters. But the increases in Bank Rate we have implemented weigh to an increasing degree on UK economic activity. As we look into 2024, GDP growth is projected to be weaker than expected in the May Monetary Policy Report. And the balance of demand and supply is shifting in our projection."
BoE_202308_opening,20230803,opening,Governor,governor,0,opening,1,BoE_202308_opening_1,47,56,10,"An increasing degree of economic slack is emerging after the middle of next year. This will help to reduce inflationary pressures in the UK economy. As the Chart 5 illustrates, in the MPC's projection for consumer price inflation, which is conditional on the market path for interest rates, inflation is more likely to end the forecast period below the 2% target than above it, if only slightly. In the modal - or 'most likely' - case, inflation is 1.7% in two years' time and 1.5% in the third quarter of 2026. The Committee continues to judge, however, that risks around that central case are skewed towards higher inflation. Adjusting the modal projection for the balance of risks, the mean - or 'expected' - path for inflation is close to, albeit just below, the 2% towards the end of the forecast period. The projection for inflation is broadly similar on the alternative assumption of a constant level of Bank Rate at 5.25% throughout the forecast period, as discussed in the Monetary Policy Report. This illustrates that different paths for Bank Rate can secure a return of inflation to target. The market curve is higher than the current level of Bank Rate in the coming quarters but then falls below it further out, averaging just under 5½% over the next three years. A lot will depend on what happens in the labour market, and to pay."
BoE_202308_opening,20230803,opening,Governor,governor,0,opening,2,BoE_202308_opening_2,58,70,12,"The unemployment rate rose slightly to 4.0% in the three months to May, and the ratio of vacancies to the number of unemployed job seekers - the so-called v/u ratio, an important measure of labour market tightness - has continued to ease, as shown in Chart 6. The v/u ratio is still significantly higher than before the pandemic. Annual private sector regular pay growth increased further, to 7.7% in the three months to May. This is materially above expectations in May's Monetary Policy Report, and it is notably stronger than standard models of wage growth based on productivity, short-term inflation expectations and tightness in the labour market would have predicted. Chart 7 shows a swathe illustrating the range of forecasts from a suite of such wage models maintained by Bank staff, along with the MPC's projection for private-sector regular wage growth. In the MPC's projection, which reflects the MPC's best collective judgment, wage growth is expected to ease more slowly than these models would predict. In a nutshell, the empirical models illustrate what might happen if wage setting will be based on inflation expectations that take account of the downward path of inflation over the near term. But we do not have enough evidence at present to be sure that wages will be set in this way. In the MPC's judgement, upside surprises on wage inflation suggest that it will take longer for second-round effects to go away than it did for them to appear in response to the sharp rises in the prices of many imported goods over 2021-22. Interacting with a tight labour market, that is expected to have resulted in greater persistence in wage inflation, and with it in the cost pressures that determine price setting in the UK economy. This difference between empirical model outputs and the Committee's best collective judgement - which is very clear in the Chart I just showed you - is one illustration of the importance of reflecting on how our processes should adapt in a world in which we increasingly face significant uncertainty. I am delighted that Ben Bernanke has agreed to lead a review into the Bank's forecasting and related processes."
BoE_202308_opening,20230803,opening,Governor,governor,0,opening,3,BoE_202308_opening_3,71,87,17,"Dr Bernanke is a renowned and award-winning economist whose distinguished career makes him the ideal person to lead this review. The policy decision I will conclude with today's policy decision. The news to wages and its implications for inflation persistence should be seen within the context of the overall data news since June. As we approached the June meeting, data outturns were strong across indicators of inflation persistence, including service price inflation and employment as well as wages. The MPC responded to this evidence of more persistent inflation pressure by increasing Bank Rate by 0.5 percentage points at the June meeting. Since then, while pay growth has come in stronger than expected, other data news has been more mixed in terms of its implications for the persistence of inflationary pressures and thus the outlook for inflation over the medium term. That is why the MPC has voted to increase Bank Rate by 0.25 percentage points today. Given the significant increase in Bank Rate since the start of this tightening cycle, the stance of monetary policy is restrictive. The evidence is now clear that it is having an impact. To return inflation to target, policy needs to continue to be restrictive. Today we have taken a decision consistent with that, which will help to return inflation to target. I am not going to judge what the path of rates will be, not least because - as our Report indicates - more than one path may deliver inflation back to target sustainably. We will judge what is the most appropriate based on the evidence. The MPC will continue to monitor closely indications of persistent inflationary pressures and resilience in the economy as a whole, including the tightness of labour market conditions and the behaviour of wage growth and services price inflation. If there were to be evidence of more persistent pressures, then further tightening in monetary policy would be required. The MPC will ensure that Bank Rate is sufficiently restrictive for sufficiently long to return inflation to the 2% target sustainably in the medium term, in line with its remit. With that, Ben, Dave and I will be happy to take your questions."
BoE_202308_transcript,20230803,transcript,Andrew Bailey,governor,1,opening,0,BoE_202308_transcript_0,0,9,8,"Well, let me start, I'm sure Ben will want to come in. It's worth starting, I think, with the market curve because of course the market curve does have a fall in interest rates but it goes higher before that happens, and I made the point in the opening remarks about what that delivers as an average rate over time. Now, there are many potential paths but we've also shown, as we always do, but I would draw attention to it, what happens if you do the constant rate? It is another potential path and that delivers, again, a return to target. So the point I would make is we have to balance the risks here. There are inflation risks certainly on the upside which we've reflected in the mean projection. I would highlight, Ben may want to come on to this point, that relative to May more of the risk we saw in May we think has crystallised and is in the modal projection but we still have a mean projection, it's just a smaller mean projection than we had in May. But we're also of course conscious that, the projection for activity has weakened because the curve is higher than it was in May, and we will have to bear those, you know, that path and that risk in mind as well."
BoE_202311_opening,20231102,opening,Governor,governor,0,opening,0,BoE_202311_opening_0,0,35,32,"MONETARY POLICY REPORT PRESS CONFERENCE Thursday 2 November 2023 Opening Remarks by Andrew Bailey, Governor Today's monetary policy decision Inflation is falling. And we expect it to keep falling this year and next. Our increases in interest rates are working to bring inflation back to the 2% target. So today we have voted to maintain Bank Rate at 5.25%. Let me be clear, there is absolutely no room for complacency. We will keep interest rates high enough for long enough to make sure we get inflation all the way back to the 2% target. We will be watching closely to see if further increases in interest rates are needed. But even if they are not, it is much too early to be thinking about rate cuts. Let me first talk about inflation over the coming months. Then I will turn to the outlook for the economy and inflation further ahead and what it means for monetary policy. The near-term outlook for inflation Chart 1, from today's Report, shows consumer price inflation and its components since 2019. It shows how inflation has continued to fall since our previous Report in August. Chart 1: Consumer price inflation has fallen and is projected to fall further Contributions to consumer price inflation Sources: Bloomberg Finance L.P., Department for Energy Security and Net Zero, ONS and Bank calculation Much as we expected, inflation took a step down in the data for July published two weeks after the August Report. As you can see in our near-term projection, shown in the shaded area, we expect inflation to take another - larger - step down in October's data when it is published in two weeks' time. From 6.7% in September, we think it will probably fall to just below 5%. We then expect it to remain around that level for the rest of year. The dark orange bars show that this fall is driven in large part by energy prices. But gradually falling inflation for food and other goods will help too - as shown by the narrowing purple and blue bars. Ofgem's price cap means that we can be confident about the contribution from household energy bills to lower inflation over the coming months. There are upside risks to inflation from energy prices following the tragic events in the Middle East. And there remains uncertainty about the time it will take other non-energy components of inflation to come down as well. Chart 2 shows the evolution of our near-term inflation projections and compares them with the outturns in the data. The 'stalks' are our near-term forecasts from successive Monetary Policy Reports - in different colours from November last year. As you can see, the data have come in broadly in line with our near-term projections over the past year. But in the past few months, inflation outturns have come in somewhat lower than we had expected. And we now project inflation to be a little lower over the remainder of this year than we did in August. Most of the downside news since August reflects lower core goods price inflation. And food inflation has also come down a little faster than we expected. Chart 2: Headline inflation has been broadly in line with forecasts this year Projections from successive Monetary Policy Reports and data outturns Sources: ONS and Bank calculation While services inflation is also slightly lower than we expected in August, it remains elevated, and it now contributes more to overall inflation than the prices of energy, food and other goods. It is important that services inflation falls steadily over next year. To achieve that, we need to see an easing of underlying cost pressures in the UK economy. The medium-term outlook That brings me to the medium-term outlook."
BoE_202311_opening,20231102,opening,Governor,governor,0,opening,1,BoE_202311_opening_1,36,50,14,"In the face of the series of significant economic shocks that have hit us in recent years, overall demand in the economy has proved resilient, supported by a very tight labour market. But there are increasing signs that higher interest rates are weighing on economic activity. We see that in weaker official activity data and in a range of business surveys. As we describe in some detail in today's Report, the Monetary Policy Committee always takes a collective steer from a wide range of indicators to inform its view of labour market developments. And the overall message from these indicators is that - while it remains tight in an historical context - the labour market has loosened, and by a little more than projected in August. Chart 3 shows how most indicators of employment growth are easing. This includes the Purchasing Managers Index for composite employment intentions (in light blue) and the permanent staff placement index (in dark orange). But this last series can be volatile, and there are Chart 3: Most indicators of employment growth are softening Indicators of three-month on three -month employment growth Sources: Bank Agents, HMRC, KPMG/REC/S&P Global UK Report on Jobs, Lloyds Business Barometer, ONS, S&P Global/CIPS and Bank calc. increased uncertainties around it following the suspension of the Labour Force Survey by the ONS. To inform the MPC's assessment, Bank staff feed all of these indicators into a model to estimate a measure of underlying employment growth. This is a long-standing practice, but the challenges with the official data reaffirm the importance of taking such steers from a wide range of data sources. The model-based estimate is shown in Chart 4 , along with the official data . As you can see, the estimated measure for employment growth has gradually slowed since 2021, cutting through the volatility in the official data. The indicator-based model suggests that employment will be broadly flat over the second half of this year."
BoE_202311_opening,20231102,opening,Governor,governor,0,opening,2,BoE_202311_opening_2,51,64,13,"There are other signs that the labour market is loosening. The number of vacancies has fallen and unemployment has ticked up. Despite the softening in the labour market, nominal wage growth remains much higher than would be consistent with the inflation target, if sustained at these rates. The ONS measure of annual growth in regular average weekly earnings in the private sector was 8.0% in August, higher than expected. This continued strength in wage growth has persuaded the MPC to raise slightly its assessment of the 'medium-term equilibrium rate of unemployment' and also its estimate of persistence in wage and price inflation. In effect, the MPC judges that the weakening in the labour market has been driven in part by a lower supply of labour and not just demand. This would help to explain the continued strength in pay growth even as employment growth has eased. Chart 4: An indicator-based model points to flat employment in 2023 Q4 Measures of quarterly employment growth Sources: Bank ofEngland,HMRC, KPMG/REC/S&P Global UK Report on Jobs, Lloyds Business Barometer, ONS, and S&P Global/CIPS While all measures of current pay growth remain elevated, the recent pick-up in the official measure of private sector wages has not been matched by other indicators. The Bank's Decision Maker Panel , HMRC payroll data (in dark orange), and the Indeed Wage Tracker all point to wage growth closer to 7%, below the official data . The Bank's Agents continue to report that average annual pay settlements have been in the region of 6 to 6.5%. That is why, when assessing the evidence of inflation persistence, the MPC will continue to monitor all available data on pay growth very carefully. Weaker demand and a softer labour market are signs that monetary policy is restrictive. The effects of higher interest rates continue to weigh on economic activity throughout the forecast we have presented today."
BoE_202311_opening,20231102,opening,Governor,governor,0,opening,3,BoE_202311_opening_3,65,87,20,"Chart 6 shows the MPC's projection for growth in the UK economy, conditional on market interest rates. Growth then recovers over the second half of the forecast period. It remains below historical averages, however, reflecting both restrictive monetary policy and subdued potential supply growth. Chart 5: Private sector regular pay growth is higher than other indicators Measures of annual private sector wage growth Sources:Bank of England, Indeed, ONS and Bank calculations On balance, the margin of excess demand has diminished over recent quarters, and we expect an increasing degree of economic slack to emerge from the start of next year. This will help to reduce inflation pressures in the UK economy, alongside declining external cost pressures. In the MPC's central projection, which is conditional on the market path for interest rates, inflation is more likely to end the forecast below the 2% target than above it, albeit only slightly. In the modal - or 'most likely' - case, inflation is 1.9% in two years' time and ends the forecast at 1.5% in the fourth quarter of 2026. The Committee continues to judge, Chart 6: GDP growth projection Based on market interest rate expectations Sources: ONS and Bank calculations Chart 7: CPI inflation projection Based on market interest rate expectations Sources: ONS and Bank calculations however, that risks around that central case are skewed towards higher inflation. Adjusting the modal projection for the balance of risk, the mean - or 'expected' - path for inflation is just above the 2% target in two years' time and just below it towards the end of the three-year forecast period. The MPC's alternative projection, conditioned on a constant level of Bank Rate at 5.25% over the forecast period, has CPI inflation somewhat lower than the projection conditioned on the market path, especially toward the end of the forecast period. In the mean forecast, inflation is expected to be right at the 2% target in two years' time, rather than slightly above it, and fall to 1.6%, rather than 1.9%, at the end of the forecast period. This is because the market path begins to decline gradually from the current level of Bank Rate towards the end of next year so that the constant-rate path is above the market path in the final two years of the forecast. Monetary policy is currently restrictive in the sense that, if we maintain this stance for long enough, we will squeeze inflation out of the system. This also means being on watch for further signs of inflation persistence that may require interest rates to rise again. But we should not keep monetary policy restrictive for excessively long. We have to be mindful of the balance of risks between doing too little and doing too much. How long a restrictive stance will be needed will ultimately depend on what the incoming data tell us about the outlook for inflation over the medium term. The MPC's latest projections indicate that monetary policy is likely to need to be restrictive for quite some time yet. Returning inflation to the 2% target remains our absolute priority. With that, Ben, Dave and I will be happy to take your questions."
BoE_202311_transcript,20231102,transcript,Andrew Bailey,governor,1,opening,0,BoE_202311_transcript_0,1,10,7,"I must be very clear, our objective is price stability and price stability are defined as the inflation target. We don't set out to project growth one way or the other. You're right in your description of it, it is subdued. We see the evidence that Monetary Policy and the rate rise that we have done are now having an effect, they are restrictive, and we think that is coming through in the profile of growth. And just to remind, we are still at 6.7% in terms of inflation. We are determined to take it all the way back to target. So, that is what conditions our view of growth but Ben, did you want to come in?"
BoE_202402_opening,20240201,opening,Governor,governor,0,opening,0,BoE_202402_opening_0,0,56,44,"1 MONETARY POLICY REPORT PRESS CONFERENCE Thursday 1 February 2024 Opening remarks by Andrew Bailey, Governor Today's monetary policy decision We have had some good news over the past few months. Inflation has fallen a long way, from 10% a year ago to 4% now. But we have to be more confident that inflation will fall all the way back to the 2% target - and stay there. We are not yet at a point where we can lower interest rates. Any decision to change Bank Rate will depend on how the evidence evolves. We must get inflation back to the 2% target sustainably. The outlook for inflation As Chart 1 shows, we expect consumer price inflation to continue to fall over the coming months (in the shaded area). It may tick up slightly in January's number published in two weeks' time. This is because of so-called base effects from volatility in prices like airfares. But by the time we get to March, we think inflation will be around 3%. In April, May and June we expect inflation to be close to the 2% target before increasing somewhat over the second half of the year. Inflation is coming down primarily because the global inflationary shocks have been abating. The prices of traded goods and food are no longer pushing inflation up as they did (illustrated here by the blue and purple bars respectively). That pushes further down on headline inflation in the months ahead (as shown by the contributions from energy prices in the dark orange bars). When we raised interest rates, it was not to prevent these global shocks from happening - that would not work. It was to prevent second-round effects on domestic prices from taking hold. Our restrictive monetary policy stance is working to reduce domestic inflationary pressures. Services price inflation, which is closely linked to domestic costs, has started to ease and somewhat more than we had expected. But services price inflation tends to be persistent, and it remains elevated (illustrated in Chart 1 by the contributions in the yellow bars). 2 So it is not as simple as 'inflation returns to target in the spring and job done'. Futures prices for oil and gas suggest that we should not expect further big falls in energy prices. So looking further ahead, to the second half of year, the negative contributions from energy prices are likely to fade, absent any further shocks. In and of itself, that will push headline inflation back up somewhat. Chart 2 shows just how important this energy component is when we look across the whole year and into 2025. The blue line is our baseline projection for headline inflation over the next three years, conditional on a path for market interest rates implied by market yields. The red line is a projection for inflation excluding the energy price contributions (shown as purple bars). As the negative contributions from energy prices fade away over the second half of the year, headline inflation is set to go up again somewhat, to around 2¾% by the end of 2024. Inflation then remains around this level throughout 2025 before gradually returning to target in 2026. This means that inflation is above target for longer in this projection than in the November report. The projection is the modal - or 'most likely' - path for inflation, in the best collective judgement of the MPC, conditional on a set of assumptions about energy prices, the exchange rate, fiscal policy and market interest rates. So they include market pricing for expectations of future monetary policy decisions. 3 These conditioning paths have changed significantly since our previous projection from November. The Brent spot oil price has fallen by 16%, and European gas futures prices for 2024 have fallen by more than 30%. That pulls the inflation profile down in the near term. At the same time, the market-implied path for Bank Rate, on which the projection is conditioned, has fallen by almost 1 percentage point on average over the next three years. That pushes the profile for inflation up over the medium term. 4 As Chart 3 shows, the fall in the market path for interest rates has widened the gap between our baseline projection, which is conditional on that market path, and our alternative projection conditional on holding Bank Rate constant at its current level throughout the forecast horizon. In that alternative projection, inflation is projected to be around the 2% target through the first half of the forecast period before falling below target in the second half. In other words, if we were to keep Bank Rate at 5.25% for the next three years, we think it is likely that inflation would eventually fall significantly below target. But if we were to follow the market-rate conditioning path, we think inflation would be above target for much of the next three years. We have to keep monetary policy sufficiently restrictive for sufficiently long. What level of Bank Rate will be required to deliver it? The answers to those questions will ultimately depend on what the incoming data tell us about the outlook for the UK economy and inflation over the medium term - on whether we have enough evidence that policy is sufficiently restrictive to overcome persistence in inflation. Sadly, geopolitical risks have intensified following events in the Middle East."
BoE_202402_opening,20240201,opening,Governor,governor,0,opening,1,BoE_202402_opening_1,57,87,28,"There has so far been a limited impact on wholesale energy prices. But shipping volumes have fallen materially on Red Sea routes. And as Chart 4 shows, shipping costs have increased on routes from East Asia to the Mediterranean and Northern Europe (in light blue), albeit not to the levels seen during the pandemic. So far, these price increases have not spilled over to other routes such as from East Asia to East Coast America , and the impact on consumer prices has been limited. Chart 4 Shippin costs ha e increase on some routes Shipping costs on major shipping routes o c Refinitiv from SEG latest datapoint 1 01 24 5 But that could change if trade disruptions continue. This poses an upside risk to our inflation projection over the first half of the forecast period. The key forecast jud ements In its assessment of the medium-term outlook, the Monetary Policy Committee has been guided by three key forecast judgements. These judgements, and the risks around them, are described in detail in the Monetary Policy Report. The first key judgement is that GDP growth is expected to pick up gradually during the forecast period. But with the fall in market rates, and because a fall in import prices is boosting real incomes, we expect the economy to pick up a bit more speed. Bank staff estimate that around two thirds of the peak domestic impact of higher interest rates on the level of GDP has now come through. The second key judgement is that excess demand is turning into excess supply. While we expect potential supply growth to remain subdued, a modest pick-up in productivity and labour supply growth is sufficient for supply to outpace demand over the forecast period. The third key judgement is that second-round effects in domestic prices and wages will take longer to unwind than they did to emerge. This helps explain why inflation remains above the 2% target in our baseline projection despite the emergence of excess supply. In light of recent evidence, the MPC has slightly reduced the effect of this judgement on the degree of persistence in domestic prices in the forecast. But inflation remains above target in the projection also because the fall in market interest rates, on which it is conditioned, has reduced the degree of slack that builds in the economy over the forecast horizon. 6 Labour market In making these key judgements, evidence on labour market developments is important. The MPC considers the collective steer from a wide range of data to inform its view of labour market developments. But continued uncertainties around the official data are posing challenges. This is especially the case for the rate of unemployment, where we have fewer alternative indicators to draw on. Judging by the outlook for the economy, and consistent with our second key judgement, we expect unemployment to rise somewhat further, to around 5% by the end of the forecast period, a little above our estimate of the medium-term equilibrium rate. To inform our third key judgement, on inflation persistence, the MPC also monitors wage developments very carefully. And the official data are not affected by current issues with the ONS's abour Force Survey. Annual growth in regular private sector wages fell to 6.5% in the three months to November. That is around 1 percentage point lower than we expected in November. As Chart 5 shows, this has brought the headline wage measure in line with other indicators of annual pay growth. As Chart 6 shows, the MPC continues to judge that private sector wage growth will ease more slowly than the range of forecasts from our suite of models would predict - though the recent news implies that pay growth is slightly weaker than projected in November, reaching 3% by the end of the forecast period."
BoE_202402_opening,20240201,opening,Governor,governor,0,opening,2,BoE_202402_opening_2,88,102,10,"7 Combined with the news we have had on services inflation, this is consistent with our third key judgement that second-round effects on domestic prices will take longer to unwind than they did to emerge - if perhaps not quite as long as we previously thought. Monetary policy The Monetary Policy Committee remains prepared to adjust monetary policy as warranted by economic data. It is the evidence that will drive our decisions on interest rates. We will continue to monitor closely indications of persistent inflationary pressures. As we see the outlook for the economy and inflation today - based on the evidence we have had - we think it is most likely that this year's questions for the MPC are ""for how long should we keep Bank Rate at its current level?"" ""have inflationary pressures eased enough that we can begin to lower Bank Rate or not?"" Two members of the Committee voted to increase Bank Rate. The six members in the majority were of the view that Bank Rate should stay at 5.25% - that we still need to see more evidence. We will therefore keep under review for how long Bank Rate should be maintained at its current level. With that, Ben, Dave and I will be happy to take your questions."
BoE_202402_transcript,20240201,transcript,Andrew Bailey,governor,1,opening,0,BoE_202402_transcript_0,0,8,8,"Well, I'm sure Ben will want to come in on this, but I think the key thing to stress, Mehreen, is that what we look at is the level of the degree of persistence of inflation. So as I said earlier, you're right that inflation is now falling faster than we expected. And as I said, we do expect it to come near to target this spring. But we don't expect that to be to be the sustained level. It's as I said, it's going to rise again somewhat thereafter. And it's really that thereafter period that we are of most focused on when setting policy. We do have to look through the short run impact that energy prices in particular are having. And as I've emphasized, I'll emphasize again, what we need to see is the evidence that the more persistent elements of inflation, I'll point to services inflation there particularly, are going to ease back and allow that move of inflation back to target and for it to be sustained."
BoE_202405_opening,20240509,opening,Governor,governor,0,opening,0,BoE_202405_opening_0,0,35,32,"MONETARY POLICY REPORT PRESS CONFERENCE Thursday 9 May 2024 Opening remarks by Andrew Bailey, Governor Today's monetary policy decision Today, we have held Bank Rate at 5.25%. The big global shocks that caused inflation to rise have faded. And monetary policy is working to bring inflation back towards the 2% target. And we expect it to be close to the target in the coming months. But we are not yet at a point where we can cut Bank Rate. We will consider the forthcoming data releases as part of our assessment of for how long Bank Rate should be maintained at its current level to be sure that inflation will fall all the way back to the 2% target - and stay there. The outlook We have had relatively few UK data surprises since our previous Monetary Policy Report in February. Economic growth was weaker than we expected in the fourth quarter of last year. But we think the first quarter of this year has been a bit stronger, leaving the level of economic activity broadly as expected. Twelve-month consumer price inflation - shown here in Chart 1 - fell from 4.0% in December to 3.2% in March, its lowest rate since December 2021, 0.1 percentage points higher than we expected in February. The decline was spread across food, core goods and services. Energy prices have also continued to contribute negatively to the headline inflation rate. And as a lower Ofgem cap on household energy prices has come into effect in April, we expect headline inflation to drop further, to a level very close to target in the next few months. But we then expect it to edge up again in the second half of the year as the negative contributions from energy prices fade. This absence of data surprises is an indication that we are now getting back to more normal times - at least compared to the highly unusual period we have been living through with a global pandemic and a major war in Europe. Risks to the global economy remain, including from conflict in the Middle East. But so far economies have adjusted to withstand those risks. Global supply chains have held up, and energy prices have moderated. Chart 2 provides one illustration of how the outlook has become more predictable, at least in the near term. It shows the evolution of our six-month ahead inflation projections (the 'stalks') and compares it with the outturns in the data (the blue line). For some time now, inflation outturns have again come in close to the near-term projections. Turning to indicators of inflation persistence, the picture is much the same. Services price inflation and wage growth have both been a little higher than we expected in February. There will always be some ups and downs in the data, and the news we have had recently has been within the volatility we should expect in normal times. In summary on the data of late, there have been relatively few surprises, with a little more strength on inflation persistence than expected, though this is well within normal margins of variance. More data will help us to extract the signal from the noise and help us to judge whether or not we are on track to bring inflation back to the 2% target sustainably. And more data will help us assess if we are sufficiently confident in that process that we can start to withdraw some of the restrictiveness in the monetary policy stance. Before our next meeting in June, we will have two full sets of data - for inflation, activity and the labour market - that will help us in making that judgement afresh. But, let me be clear, a change in Bank Rate in June is neither ruled out nor a fait accompli. The key forecast judgements In our current assessment of the medium-term outlook, the Monetary Policy Committee has been guided by three Key Forecast Judgements. These judgements, and the risks around them, are described in detail in today's Report. The first key judgement is that GDP growth is expected to pick up during the forecast period, following modest weakness last year."
